question_id,rodada,criterio_numero,criterio_nome,eixo,acao_realizada,status_efetividade
334,3,17,Aderência ao nível de Bloom declarado,AP,Nenhuma alteração necessária. A avaliação pedagógica por LLM confirmou que o item efetivamente exige o nível APLICAR (o estudante deve aplicar conhecimento sobre técnica compressiva a uma situação clínica específica com dados do caso). O taxonomy_level já declarado como 'Aplicar' está correto e foi mantido.,NAO_RESOLVIDO
343,1,7,Distratores devem ser plausíveis,FE,"Reformulei as alternativas A, C e D para que cada uma contenha erros parciais e plausíveis — invertendo apenas uma ou duas concepções por alternativa, de modo que um estudante com conhecimento incompleto possa ser razoavelmente induzido ao erro. Removi formulações absolutas e contradições evidentes.",NAO_RESOLVIDO
343,1,11,Comando do enunciado deve ser explícito,FE,"Reformulei o enunciado para: 'Com base na evolução histórica das ideias econômicas descrita no texto-base, assinale a alternativa que apresenta a correspondência CORRETA entre cada escola de pensamento/pensador e sua respectiva concepção central.' Tornando explícito que se trata de uma correspondência individual item a item.",RESOLVIDO
343,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustei o campo taxonomy_level de 'Avaliar' para 'Compreender', que é o nível cognitivo efetivamente exigido pela operação de fazer correspondências interpretativas entre as descrições do texto-base e as alternativas.",RESOLVIDO
343,2,7,Distratores devem ser plausíveis,AP,"Reescrevi a alternativa E substituindo as generalizações absolutas por uma confusão conceitual sutil: inverti as posições de Adam Smith e Keynes (atribuindo a Smith a defesa de intervenção estatal e a Keynes a crença no livre-mercado), mantendo o mesmo nível de detalhe das demais alternativas e eliminando termos absolutos.",RESOLVIDO
356,1,7,Distratores devem ser plausíveis,FE,"Reformulei o distrator D substituindo os termos absolutos por formulação mais sutil que mantém a incorreção conceitual sem recorrer a generalizações óbvias: 'A lexicografia concentra-se prioritariamente no registro de palavras de uso corrente, enquanto a lexicologia dedica-se sobretudo ao estudo de expressões idiomáticas e provérbios.'",RESOLVIDO
356,1,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituí 'qual alternativa melhor avalia' por 'assinale a alternativa que melhor descreve', eliminando a pista verbal associada ao verbo 'avaliar' sem alterar a tarefa cognitiva exigida.",NAO_RESOLVIDO
356,1,11,Comando do enunciado deve ser explícito,FE,"Reformulei o enunciado para tornar o comando mais direto e explícito: 'Com base no texto-base, assinale a alternativa que melhor descreve a relação entre lexicologia e lexicografia no tratamento da unidade lexical ""rede"".'",RESOLVIDO
356,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustei o campo taxonomy_level de 'Avaliar' para 'Analisar', sem alterar o enunciado ou as alternativas, para que a classificação corresponda à operação cognitiva efetivamente exigida pelo item.",NAO_RESOLVIDO
356,2,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituiu-se 'significação lexical' por 'significado das palavras' na alternativa C, eliminando a repetição da palavra rara 'lexical' que servia como atalho de resposta.",RESOLVIDO
356,2,17,Aderência ao nível de Bloom declarado,AP,"Ajustou-se o metadado taxonomy_level de 'Analisar' para 'Compreender', alinhando a classificação formal ao nível cognitivo efetivamente exigido pelo item.",RESOLVIDO
356,3,7,Distratores devem ser plausíveis,AP,"Em B, substituiu-se 'apenas registra' por 'tem como foco principal o registro', removendo o termo absoluto e tornando a inversão conceitual mais sutil. Em D, substituiu-se a formulação específica sobre 'expressões idiomáticas e provérbios' por 'estudo do uso contextual das unidades lexicais', tornando o distrator menos específico e mais plausível como confusão conceitual.",RESOLVIDO
360,1,6,Gabarito não deve se destacar por tamanho,FE,"Encurtei o texto do gabarito de 'Relacionar o conjunto de sinais sistêmicos à instalação de sepse decorrente de foco infeccioso primário, com repercussão hemodinâmica e risco de disfunção de múltiplos órgãos.' para 'Reconhecer sepse de foco primário associada a dispositivos invasivos, com repercussão hemodinâmica e risco de disfunção de múltiplos órgãos.', reduzindo de 19 para 11 palavras e alinhando ao tamanho médio dos distratores.",RESOLVIDO
360,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionei o gabarito trocando o texto da alternativa A (gabarito) com o texto da alternativa C (distrator), sem alterar o conteúdo de nenhuma das opções. O gabarito passou da letra A para a letra C.",RESOLVIDO
360,2,17,Aderência ao nível de Bloom declarado,AP,"Nenhuma alteração realizada. A avaliação pedagógica por LLM confirmou que a tarefa efetivamente exige o nível ANALISAR (decomposição de sinais clínicos, relação com fatores de risco e inferência diagnóstica diferencial). Como o taxonomy_level já estava declarado como 'Analisar' e corresponde ao que o item efetivamente exige, nenhuma modificação foi necessária.",NAO_RESOLVIDO
360,3,7,Distratores devem ser plausíveis,FE,Reformulei o distrator A para propor uma reação febril medicamentosa secundária à antibioticoterapia prolongada (erro diagnóstico plausível em contexto de uso de múltiplos fármacos) e reformulei o distrator E para propor translocação bacteriana intestinal localizada sem disseminação sistêmica nem comprometimento hemodinâmico — hipótese que um estudante poderia razoavelmente considerar antes de analisar o quadro completo.,RESOLVIDO
360,3,6,Gabarito não deve se destacar por tamanho,FE,"Alonguei os distratores A e E ao reformulá-los para maior plausibilidade (critério 7), o que naturalmente equilibrou a extensão relativa entre as alternativas. Também realizei leve ajuste de redação na alternativa C ('risco de disfunção orgânica' em vez de 'risco de disfunção de múltiplos órgãos') para reduzir marginalmente seu comprimento sem perda de conteúdo essencial.",RESOLVIDO
360,3,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Ao reformular os distratores A e E, introduzi termos semanticamente relacionados presentes no texto-base (ex.: 'comprometimento hemodinâmico' no distrator E; 'infecção ativa' no distrator A), reduzindo a exclusividade dos marcadores-chave no gabarito e dificultando a identificação por mera repetição lexical.",RESOLVIDO
360,3,17,Aderência ao nível de Bloom declarado,AP,"Mantive o taxonomy_level como 'Analisar', pois a avaliação pedagógica qualitativa (LLM) confirmou que a tarefa efetivamente exige Análise — o estudante deve decompor o caso clínico, diferenciar hipóteses concorrentes, relacionar sinais a diagnósticos e inferir a conclusão mais consistente. O problema detectado pelo código foi uma falsa positiva decorrente da análise isolada do verbo, sem considerar o contexto completo da instrução.",NAO_RESOLVIDO
362,1,5,Paralelismo: extensão homogênea,FE,"Substituiu-se a alternativa E ('concorrentes em uma reta') por 'oblíquos', eliminando a sobreposição semântica com B e homogeneizando a extensão e o nível de detalhe de todas as alternativas.",RESOLVIDO
362,1,7,Distratores devem ser plausíveis,FE,"Ao substituir E por 'oblíquos', cada distrator passou a representar um erro conceitual distinto e plausível: coincidentes (A), secantes (B), perpendiculares (D) e oblíquos (E) — todos conceitos relacionados à posição relativa de planos, mas semanticamente únicos.",RESOLVIDO
362,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustou-se o campo taxonomy_level de 'Avaliar' para 'Lembrar', alinhando a classificação ao nível cognitivo efetivamente exigido pelo item.",RESOLVIDO
362,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionou-se o gabarito trocando o conteúdo das alternativas A e C (preservando seus textos originais): o conceito 'paralelos' (gabarito) passou da letra A para a letra C, e 'coincidentes' passou da letra C para a letra A. O campo correct_option foi atualizado de 'A' para 'C'.",RESOLVIDO
364,1,6,Gabarito não deve se destacar por tamanho,FE,"Alonguei a redação da alternativa que contém o gabarito (agora na letra C), expandindo 'Os três pontos determinam exatamente um plano.' para 'Os três pontos distintos e não colineares determinam, de forma única, exatamente um plano.', aumentando sua extensão para equiparar-se aos distratores sem alterar o conteúdo matemático.",RESOLVIDO
364,1,11,Comando do enunciado deve ser explícito,FE,"Reformulei o enunciado para 'Com base exclusivamente nos postulados e conceitos primitivos da Geometria Espacial, assinale a alternativa que apresenta uma afirmação necessariamente verdadeira para a situação descrita.', tornando explícito tanto o comando ('assinar a alternativa') quanto o critério de validação ('necessariamente verdadeira').",RESOLVIDO
364,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustei o campo taxonomy_level de 'Avaliar' para 'Lembrar', refletindo que a tarefa exige apenas a recordação do postulado sobre determinação de plano por três pontos não colineares.",RESOLVIDO
364,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionei o gabarito da letra A para a letra C, reorganizando as alternativas sem alterar seus conteúdos: antiga A → nova C (gabarito), antiga B → nova A, antiga C → nova D, antiga D → nova E, antiga E → nova B. O conteúdo de cada alternativa foi preservado integralmente.",RESOLVIDO
374,1,7,Distratores devem ser plausíveis,FE,"Substituídos os distratores C, D e E por autores reais e plausíveis de campos adjacentes (Walter Christaller, Milton Friedman, David Harvey e Auguste Comte), preservando a estrutura de cinco alternativas com apenas uma correta.",RESOLVIDO
374,1,11,Comando do enunciado deve ser explícito,FE,Reformulei o enunciado como pergunta direta e explícita: 'assinale a alternativa que apresenta corretamente um autor historicamente associado à análise da localização industrial e à organização espacial da produção.',RESOLVIDO
374,1,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Ao substituir os distratores absurdos por alternativas plausíveis e reescrever o enunciado com foco mais específico (localização industrial + organização espacial), eliminei a vantagem desproporcional que a repetição lexical conferia ao gabarito, tornando todos os itens semanticamente coerentes e exigindo conhecimento efetivo para distinguir a resposta correta.",NAO_RESOLVIDO
374,1,17,Aderência ao nível de Bloom declarado,AP,"Alterei o campo taxonomy_level de 'Avaliar' para 'Lembrar', alinhando a classificação ao nível cognitivo efetivamente exigido pelo item.",NAO_RESOLVIDO
374,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionei o gabarito da letra A para a letra C, reorganizando as alternativas sem alterar o conteúdo de nenhuma delas.",RESOLVIDO
374,2,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Reescrevi a alternativa C substituindo 'análise da localização industrial' por 'teoria sobre a distribuição geográfica das indústrias', preservando o conteúdo substantivo (referência de Weber à localização industrial) sem repetir literalmente a expressão-chave do enunciado.",NAO_RESOLVIDO
374,2,17,Aderência ao nível de Bloom declarado,AP,"Mantido o taxonomy_level como 'Lembrar'. A análise pedagógica (LLM) confirmou que a operação cognitiva mínima exigida é de fato Lembrar/Reconhecer (identificar o autor associado à teoria da localização industrial), e o comando operacional do enunciado ('assinale') é compatível com esse nível. O item já estava alinhado ao nível declarado; a detecção do código foi tratada como falso positivo.",NAO_RESOLVIDO
374,3,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituiu-se 'organização espacial' por 'configuração espacial' na alternativa C, eliminando a repetição literal da expressão presente no enunciado e quebrando a pista verbal sem alterar o sentido técnico da alternativa.",NAO_RESOLVIDO
405,1,7,Distratores devem ser plausíveis,FE,"Reformulei o distrator C (agora na letra E) para representar um erro conceitual plausível sobre não unicidade do plano por analogia equivocada com retas paralelas, e reformulei o distrator E (agora na letra D) substituindo 'retas reversas' por 'retas concorrentes', criando uma analogia equivocada mas plausível. Ambos agora evitam termos absolutos e pertencem ao mesmo domínio semântico.",NAO_RESOLVIDO
405,1,11,Comando do enunciado deve ser explícito,FE,"Tornei o comando mais explícito e direto: 'assinale a alternativa que apresenta a justificativa correta e completa para o fato de que a reta r e o ponto P determinam um único plano', deixando claro tanto a tarefa (assinalar) quanto o critério (justificativa correta e completa).",RESOLVIDO
405,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustei o taxonomy_level de 'Avaliar' para 'Lembrar', alinhando a classificação ao nível cognitivo efetivamente exigido pelo item, sem alterar o enunciado ou as alternativas.",RESOLVIDO
405,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionei o gabarito da letra A para a letra C, reorganizando as alternativas sem alterar seus conteúdos: a alternativa correta (original A) passou a ser a opção C; as demais foram reordenadas mantendo seus textos originais ou reformulados conforme critério 7.",RESOLVIDO
405,2,7,Distratores devem ser plausíveis,AP,"Reformulei a alternativa D removendo a expressão auto-refutadora 'por analogia equivocada' e transformando-a em uma afirmação assertiva: 'Há apenas um plano que contém duas retas concorrentes, e a reta $r$ e o ponto $P$ podem ser associados a duas retas concorrentes que determinariam o plano.' Isso cria um distrator genuíno baseado na confusão entre diferentes postulados de determinação de plano, sem revelar ao aluno que o raciocínio está errado.",RESOLVIDO
418,1,7,Distratores devem ser plausíveis,FE,"Suavizei os termos absolutos nos distratores B, C e D (substituindo 'apenas' por 'principalmente', 'exclusivamente' por 'fundamentalmente' e 'exclusivamente' por 'principalmente') e reescrevi o distrator E para representar um erro conceitual mais sutil e plausível — a confusão entre os limites da Semântica e da Pragmática — conforme sugerido pelo LLM.",RESOLVIDO
418,1,11,Comando do enunciado deve ser explícito,FE,"Reformulei o enunciado para explicitar a tarefa: 'Considerando a definição de Semântica, seu objeto de estudo e a distinção entre significado e sentido, qual alternativa avalia corretamente a afirmação feita pela estudante em sala de aula?', deixando claro que se pede a avaliação da afirmação da estudante com base nos conceitos indicados.",NAO_RESOLVIDO
418,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionei o gabarito trocando o conteúdo da alternativa A (correta) com o conteúdo da alternativa D (distrator), sem alterar o conteúdo de nenhuma alternativa. O gabarito passou de A para D, eliminando o viés de letra dominante.",RESOLVIDO
418,2,11,Comando do enunciado deve ser explícito,FE,"Reescreveu-se o enunciado para explicitar diretamente a tarefa: 'avaliar a afirmação feita pela estudante e assinalar a alternativa que a analisa corretamente', tornando o comando mais claro e imperativo.",RESOLVIDO
438,1,17,Aderência ao nível de Bloom declarado,AP,"Alterei taxonomy_level de 'Avaliar' para 'Compreender', refletindo o nível cognitivo que o item efetivamente exige.",NAO_RESOLVIDO
438,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Troquei o texto da alternativa A pelo texto da alternativa B (preservando integralmente o conteúdo de ambas) e atualizei correct_option para 'B', reposicionando o gabarito sem alterar o conteúdo das opções.",RESOLVIDO
438,2,17,Aderência ao nível de Bloom declarado,AP,"Verificação pedagógica confirmou que, no contexto do item (interpretar um cenário complexo e relacionar conceitos de Geografia Econômica para escolher a conduta adequada), a operação cognitiva mínima exigida é efetivamente COMPREENDER. Mantido taxonomy_level = 'Compreender', pois o item exige interpretação e articulação de conceitos, não mera memorização. O sinal do código foi tratado como falso positivo do classificador lexical isolado.",NAO_RESOLVIDO
438,3,17,Aderência ao nível de Bloom declarado,AP,"Verificou-se que o item, em sua totalidade contextual, exige operações cognitivas de Compreensão (relacionar o cenário descrito com as alternativas, articular variáveis territoriais). Conforme a regra de correção do critério 17, confirmou-se que o taxonomy_level declarado ('Compreender') já corresponde ao nível efetivamente exigido pelo item, alinhando-o à avaliação pedagógica contextual. Nenhuma alteração no valor do campo foi necessária, pois o nível declarado já estava correto.",NAO_RESOLVIDO
457,1,7,Distratores devem ser plausíveis (remoção de termos absolutos),FE,"Removidos os termos absolutos das alternativas B, C e D, reescrevendo-as sem os modificadores restritivos, mantendo o conteúdo de cada uma.",RESOLVIDO
457,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionado o gabarito da letra A para a letra B, trocando o texto da alternativa A (antigo gabarito) com o texto da alternativa B (antigo distrator), sem alterar o conteúdo de nenhuma alternativa.",RESOLVIDO
457,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustado o campo taxonomy_level de 'Avaliar' para 'Lembrar', refletindo o nível cognitivo efetivamente exigido pela tarefa.",RESOLVIDO
457,2,16,Alternativas devem tratar do conteúdo do item,FE,"Ajuste mínimo na redação das alternativas C, D e E para reforçar que se referem a ramos da linguística distintos da semântica, mantendo-as como distratores plausíveis do mesmo campo semântico. A alternativa E foi reformulada de 'a estrutura formal dos grafemas e a convenção ortográfica de uma língua escrita' para 'os sistemas de representação gráfica da língua, incluindo a estrutura dos grafemas e as convenções ortográficas', conectando-a mais explicitamente ao domínio linguístico. As alternativas A, B e C também receberam micro-ajustes de redação para maior paralelismo e coerência temática com o texto-base.",RESOLVIDO
470,1,12,Evitar lacunas no meio do enunciado,FE,"Substituído o enunciado lacunar por uma formulação por extenso que elimina qualquer traço de lacuna: 'Em inglês, assinale a alternativa que apresenta a forma verbal mais adequada para expressar uma ação em progresso no momento da fala.'",RESOLVIDO
470,1,11,Comando do enunciado deve ser explícito,FE,"Incluído o verbo de comando 'assinale' e a expressão 'a alternativa que apresenta', tornando a instrução completa e inequívoca sem alterar o conteúdo semântico da pergunta.",RESOLVIDO
470,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustado o campo taxonomy_level de 'Avaliar' para 'Lembrar', refletindo a operação cognitiva mínima efetivamente exigida pelo item.",NAO_RESOLVIDO
470,2,7,Distratores devem ser plausíveis,FE,"Removido o termo absoluto 'apenas' da alternativa D, que passou a ser 'Present Continuous, usado para hábitos e rotinas regulares' — tornando-a um distrator mais sutil, pois o Present Continuous pode expressar hábitos temporários. Substituída a alternativa E por 'Present Perfect Continuous, para ações que começaram no passado e continuam até o presente', que é um distrator plausível do mesmo domínio (tempos contínuos do presente) e mantém o nível de desafio coerente.",RESOLVIDO
470,2,17,Aderência ao nível de Bloom declarado,AP,"Verificação independente confirmou que a operação cognitiva mínima exigida é de Lembrar (identificar/reconhecer o tempo verbal adequado para ação em progresso). Mantido taxonomy_level = 'Lembrar', pois o item efetivamente exige esse nível. O diagnóstico do código foi considerado uma falsa positiva.",NAO_RESOLVIDO
470,3,17,Aderência ao nível de Bloom declarado,AP,"Verificação pedagógica independente confirmou que a tarefa exige operação cognitiva de Lembrar (recuperação de regra gramatical sobre uso do Present Continuous), alinhada ao taxonomy_level já declarado. Nenhuma alteração no item foi necessária, pois o nível declarado já corresponde ao efetivamente exigido. O diagnóstico do código configura falso positivo.",NAO_RESOLVIDO
483,1,11,Comando do enunciado deve ser explícito,FE,"Reformulou-se o enunciado como pergunta direta: 'qual é o volume do prisma, em $\text{cm}^3$?', tornando o comando explícito e completo.",NAO_RESOLVIDO
483,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustou-se o campo taxonomy_level de 'Avaliar' para 'Aplicar', alinhando a classificação ao que o item efetivamente exige.",RESOLVIDO
483,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionou-se o gabarito trocando o conteúdo das alternativas A e C (preservando o conteúdo numérico de cada uma). O valor correto ($216\,\text{cm}^3$) passou da letra A para a letra C, e o campo correct_option foi atualizado para 'C'.",RESOLVIDO
483,2,11,Comando do enunciado deve ser explícito,FE,"Substituído o início do enunciado por 'Dado que a área da base desse prisma é 18 cm² e a altura é 12 cm, calcule...' — adicionando o verbo de ação 'calcule' para tornar o comando explícito e inequívoco quanto à tarefa solicitada.",RESOLVIDO
489,1,9,Evitar pistas verbais (repetição de palavras do enunciado / contraste formal),FE,"Reformulei os distratores B e D para representarem abordagens pedagógicas distintas entre si: B passou a tratar de ênfase em avaliações padronizadas, e D passou a tratar de metodologias centradas em tecnologia digital. Isso reduz o padrão de convergência que facilitava a identificação do gabarito por contraste.",NAO_RESOLVIDO
489,1,16,Alternativas devem tratar do conteúdo do item,FE,"Ao reformular B e D para abordagens pedagógicas diferentes (avaliação padronizada e tecnologia digital), garantiu-se que todas as cinco alternativas tratem do conteúdo do item com perspectivas distintas, ampliando a cobertura semântica do domínio pedagógico da EJA.",NAO_RESOLVIDO
489,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionei o gabarito trocando o texto da alternativa A (originalmente o gabarito) com o texto da nova alternativa B. O conteúdo correto passou a ocupar a letra B, eliminando o viés de letra dominante.",RESOLVIDO
489,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustei o campo taxonomy_level de 'Avaliar' para 'Compreender', alinhando a classificação ao nível cognitivo efetivamente exigido pelo item.",RESOLVIDO
489,2,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituiu-se o termo 'necessidades concretas' por 'realidades concretas' na alternativa B, eliminando a repetição literal da palavra do enunciado enquanto preserva integralmente o sentido pedagógico da alternativa.",RESOLVIDO
489,2,16,Alternativas devem tratar do conteúdo do item,FE,"Reescreveu-se a alternativa D para 'adoção de metodologias que desconsideram as diferenças de acesso e familiaridade dos estudantes com recursos tecnológicos, assumindo que todos possuem as mesmas condições', conectando a crítica tecnológica ao princípio central do texto-base (evitar práticas homogêneas e desconsiderar desigualdades), mantendo o distrator plausível e no mesmo campo semântico.",NAO_RESOLVIDO
489,3,16,Alternativas devem tratar do conteúdo do item,FE,"Reformulei a alternativa D para substituir 'diferenças de acesso e familiaridade dos estudantes com recursos tecnológicos' por 'diferenças de acesso e condições socioeconômicas dos estudantes', mantendo o distrator dentro do escopo das desigualdades referidas no texto-base.",NAO_RESOLVIDO
500,1,7,Distratores devem ser plausíveis (suavizar termos absolutos),FE,"Substituí 'substituição integral' por 'substituição das linhas' (A); 'cancelar as linhas de crédito já existentes' por 'descontinuar progressivamente as linhas de crédito existentes' (C); e 'concentrar todas as operações' por 'concentrar a maior parte das operações' (E), removendo os termos absolutos enquanto preservo o sentido essencial de cada distrator.",RESOLVIDO
500,1,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituí 'reduzir gradualmente a utilização' por 'moderar progressivamente a utilização' na alternativa B, eliminando a repetição literal da palavra-chave do enunciado enquanto mantenho o mesmo sentido de diminuição escalonada.",NAO_RESOLVIDO
500,1,17,Aderência ao nível de Bloom declarado,AP,"Mantive o taxonomy_level como 'Analisar', pois a avaliação pedagógica qualitativa (LLM) confirmou que a operação cognitiva efetivamente exigida pelo item é de análise (examinar relações entre redução de risco e preservação de flexibilidade), e não de avaliação/julgamento. O verbo 'avaliar' é utilizado em sentido coloquial equivalente a 'analisar'.",NAO_RESOLVIDO
500,2,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituí 'linhas de crédito de curto prazo' por 'linhas de financiamento de curto prazo' na alternativa B, eliminando a correspondência literal com o enunciado sem alterar o conteúdo técnico da opção.",NAO_RESOLVIDO
500,2,17,Aderência ao nível de Bloom declarado,AP,"Nenhuma alteração no taxonomy_level, pois a avaliação pedagógica qualitativa (LLM) confirmou que a operação cognitiva mínima exigida pelo item é efetivamente ANALISAR, e o taxonomy_level já declarado é ANALISAR. O verbo 'avaliar' no contexto do enunciado integra uma tarefa de análise comparativa das alternativas, não de julgamento de valor (Avaliar).",NAO_RESOLVIDO
500,3,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituída a expressão 'diluir a exposição' por 'reduzir a exposição' na alternativa B. A palavra 'reduzir' é semanticamente equivalente, é mais frequente no item (aparece também nas alternativas A e D), e elimina a correlação exclusiva que poderia funcionar como pista verbal.",NAO_RESOLVIDO
500,3,17,Aderência ao nível de Bloom declarado,AP,"Nenhuma alteração no taxonomy_level (mantido como 'Analisar'). A análise pedagógica qualitativa (LLM) confirmou que a operação cognitiva efetivamente exigida pelo item — decompor o problema em dois objetivos, comparar alternativas e inferir relações causa-efeito — corresponde ao nível 'Analisar'. A detecção do código baseou-se apenas no verbo literal, sem considerar a tarefa cognitiva global. Conforme as regras, o taxonomy_level deve refletir o nível que o item efetivamente exige, não o verbo isolado do enunciado.",NAO_RESOLVIDO
503,1,7,Distratores devem ser plausíveis (suavizar termos absolutos),FE,Substituídos os termos absolutos por expressões mais suaves: 'exclusivo' → 'centrado na' (A); 'apenas' → 'predominante' (B); 'sem atenção' → 'sem dar ênfase' (D); 'apenas' → 'centrado nas' (E). Os distratores permanecem plausíveis e no mesmo domínio conceitual.,RESOLVIDO
503,1,11,Comando do enunciado deve ser explícito,FE,"Reformulado o enunciado para: 'Com base nessa situação, assinale a alternativa que define corretamente o objeto de estudo da Semântica, considerando a perspectiva apresentada no texto-base.' Tornando explícito que se deve considerar o texto-base e que a tarefa é identificar a definição correta.",RESOLVIDO
503,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustada a classificação de Bloom de 'Avaliar' para 'Compreender', refletindo o nível cognitivo efetivamente exigido pelo item.",RESOLVIDO
512,1,5,Paralelismo: extensão homogênea,FE,"Substituída a alternativa E por um distrator do mesmo domínio semântico ('exploração do movimento mecânico e da percepção dinâmica, como na Arte Cinética'), com extensão e nível de detalhe compatíveis com as demais alternativas.",RESOLVIDO
512,1,7,Distratores devem ser plausíveis,FE,"Reescrevi as alternativas B–E como confusões conceituais plausíveis entre movimentos de arte contemporânea próximos: Action Painting (gestualidade), Op Art (vibração óptica), Minimalismo (formas geométricas mínimas) e Arte Cinética (movimento mecânico).",RESOLVIDO
512,1,15,Texto-base deve ser necessário,AP,"Ao substituir a alternativa E por um distrator pertinente ao domínio das artes contemporâneas, o texto-base passou a ser funcional para situar o Color Field entre os movimentos mencionados (Expressionismo Abstrato, Color Field), tornando-o mais necessário para a resolução.",RESOLVIDO
512,1,16,Alternativas devem tratar do conteúdo do item,FE,"Substituí a alternativa E por um distrator que trata de um movimento de arte contemporânea (Arte Cinética), mantendo todas as alternativas no mesmo domínio semântico do enunciado e do texto-base.",NAO_RESOLVIDO
512,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustei o campo taxonomy_level de 'Avaliar' para 'Compreender', alinhando a classificação ao nível cognitivo efetivamente exigido pelo item.",RESOLVIDO
512,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionei o gabarito da letra A para a letra C, reorganizando as alternativas sem alterar seus conteúdos, de modo a equilibrar a distribuição do gabarito.",RESOLVIDO
512,2,16,Alternativas devem tratar do conteúdo do item,FE,"Ajuste mínimo na alternativa B: substituí 'ilusão de movimento e vibração óptica' por 'ilusão visual e vibração cromática', reforçando o vínculo com o eixo temático central do item (cor como elemento pictórico), mantendo a referência à Op Art e preservando a plausibilidade do distrator.",NAO_RESOLVIDO
512,3,16,Alternativas devem tratar do conteúdo do item,FE,"Substituiu-se a alternativa E por uma que descreve características de um movimento pictórico contemporâneo (Hard-edge painting), mantendo o distrator no campo da pintura e em diálogo direto com o texto-base e o enunciado.",NAO_RESOLVIDO
519,1,7,Distratores devem ser plausíveis,FE,"Reescrevi os quatro distratores removendo todos os termos absolutos e reformulando-os como confusões conceituais plausíveis do mesmo domínio semântico: confusão com microeconomia (B), com economia financeira (D), com teorias clássicas de localização industrial (A) e com geografia agrária/climatologia (E).",RESOLVIDO
519,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustei o campo taxonomy_level de 'Avaliar' para 'Compreender', sem alterar o enunciado ou as alternativas, conforme a correção mínima prescrita.",NAO_RESOLVIDO
519,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionei o gabarito da letra A para a letra C, reorganizando as alternativas por permuta sem alterar o conteúdo de nenhuma delas (o texto do gabarito original passou a figurar em C; os distratores foram redistribuídos entre A, B, D e E).",RESOLVIDO
519,2,17,Aderência ao nível de Bloom declarado,AP,"Verificação e confirmação: a avaliação pedagógica por LLM confirmou que a operação cognitiva efetivamente exigida pelo item é de COMPREENDER (interpretação e síntese da definição do texto-base). Como o taxonomy_level já estava declarado como 'Compreender' e a análise qualitativa do LLM corrobora essa classificação, manteve-se o nível declarado sem necessidade de alteração. O item já estava alinhado ao nível de Compreender.",NAO_RESOLVIDO
519,3,17,Aderência ao nível de Bloom declarado,AP,"Reavaliado à luz da evidência pedagógica (LLM), que confirmou que a operação cognitiva mínima exigida pelo item é efetivamente COMPREENDER (interpretação e identificação da delimitação do campo). Como o taxonomy_level já estava declarado como 'Compreender', nenhuma alteração foi necessária — o item já corresponde ao nível que efetivamente exige.",NAO_RESOLVIDO
526,1,7,Distratores devem ser plausíveis (remoção de termos absolutos),FE,"Suavização dos termos absolutos: C trocado 'obrigatório' por 'costumam requerer'; D trocado 'em todos os contextos' por 'em vários contextos'; E trocado 'apenas' por 'principalmente' e 'em qualquer oração' por 'na maioria das orações', mantendo o conteúdo substantivo dos distratores.",RESOLVIDO
526,1,17,Aderência ao nível de Bloom declarado,AP,"Ajuste do taxonomy_level de 'Avaliar' para 'Compreender', refletindo que o item exige reconhecimento e comparação de descrições factuais sobre verbos modais, sem demandar julgamento de valor ou critérios explícitos de avaliação.",NAO_RESOLVIDO
