question_id,question_type,discipline,taxonomy_level,base_text,stem,statement_i,statement_ii,statement_iii,statement_iv,assertion_i,assertion_ii,option_a,option_b,option_c,option_d,option_e,correct_option
364,Múltipla Escolha Simples,geometria espacial,Compreender,"Em uma aula de Geometria Espacial, o professor propõe a seguinte situação: três pontos distintos $A$, $B$ e $C$ não pertencem à mesma reta. Em seguida, ele pede aos alunos que analisem quais conclusões podem ser aceitas apenas com base nos postulados e conceitos primitivos da geometria, sem recorrer a demonstrações.","Considerando os elementos primitivos e os postulados da Geometria Espacial, identifique qual das afirmações abaixo é necessariamente válida para a situação descrita.",,,,,,,"Três pontos não colineares determinam infinitos planos distintos, pois não existe postulado que limite essa relação.",Os três pontos determinam exatamente uma reta e um plano.,"Dois pontos distintos determinam exatamente um plano, mas não determinam uma reta.","Três pontos quaisquer determinam sempre um único plano, mesmo quando são colineares.",Os três pontos distintos determinam um único plano que os contém.,E
374,Múltipla Escolha Simples,geografia economica,Lembrar,"A Geografia econômica consolidou-se como um campo voltado à análise da distribuição espacial das atividades produtivas, dos fluxos e das relações entre economia e território. No debate sobre sua constituição, autores clássicos e brasileiros contribuíram para definir seu objeto e seus métodos.","Considerando o texto-base, assinale o autor historicamente associado à abordagem que fundamentou pesquisas sobre a localização industrial e a organização espacial das atividades produtivas.",,,,,,,"Walter Christaller, autor da teoria dos lugares centrais, que analisa a hierarquia e a organização dos centros urbanos.","Alfred Weber, referência nos estudos sobre a localização das indústrias e a distribuição das atividades econômicas no espaço.","Milton Santos, geógrafo brasileiro que desenvolveu conceitos sobre o espaço geográfico e a técnica no contexto da globalização.","Karl Marx, cuja teoria do valor e da mais-valia influenciou abordagens críticas sobre a produção e a organização do espaço.","August Lösch, que formulou uma teoria sobre a localização e a formação de mercados espaciais.",B
405,Múltipla Escolha Simples,geometria espacial,Compreender,"Em uma atividade de modelagem espacial, um estudante precisa representar um plano que contenha a reta $r$ e o ponto $P$, externo a $r$, de modo a garantir que a construção fique completamente determinada. Em seguida, ele discute com a turma quais afirmações sobre elementos primitivos e postulados da Geometria Espacial são compatíveis com essa construção.","Considerando a situação descrita e os postulados da Geometria Espacial, assinale a alternativa que apresenta a justificativa correta para a determinação do plano que contém a reta $r$ e o ponto $P$ externo a ela.",,,,,,,"Existem infinitos planos que contêm a reta $r$ e o ponto $P$, porque por uma reta passam infinitos planos distintos.","Não existe plano que contenha simultaneamente a reta $r$ e o ponto $P$, pois um ponto externo a uma reta não pode pertencer a nenhum plano com ela.","Existe exatamente um plano que contém a reta $r$ e o ponto $P$, pois uma reta e um ponto fora dela determinam um plano.","Existe exatamente um plano que contém $P$ e é paralelo a $r$, e esse plano é o mesmo que contém $r$ e $P$.","Há um plano que contém duas retas reversas; contudo, a reta $r$ e o ponto $P$ não equivalem a duas retas reversas.",C
418,Múltipla Escolha Simples,semantica,Analisar,"Em uma aula de linguística, uma estudante afirma: “A Semântica estuda apenas o sentido literal das palavras isoladas, enquanto o significado de uma frase depende exclusivamente da gramática”. O professor pede que a turma avalie essa afirmação à luz da definição de Semântica, considerando seu objeto de estudo e a distinção entre significado e sentido.","Com base na situação descrita, analise criticamente a afirmação da estudante e selecione a avaliação que melhor representa a compreensão adequada do campo da Semântica.",,,,,,,"A afirmação é inadequada, pois a Semântica investiga o significado em palavras, frases e textos, não se limitando ao literal isolado nem à estrutura gramatical.","A afirmação é inadequada, já que a Semântica não se restringe ao estudo de regras formais de combinação sonora; esse é o domínio da fonologia.","A afirmação é inadequada, pois a Semântica não se limita ao estudo da evolução histórica das palavras; ela analisa o significado em uso nos enunciados.","A afirmação é inadequada, porque a Semântica considera tanto o sentido literal quanto o significado contextual, distinguindo esses conceitos na interpretação de enunciados.","A afirmação é inadequada, pois a Semântica abrange a interpretação de significados em diferentes níveis, não se restringindo à estrutura gramatical.",D
438,Múltipla Escolha Simples,geografia economica,Avaliar,"Em um seminário de planejamento territorial, uma pesquisadora foi convidada a orientar uma prefeitura sobre a instalação de um polo logístico em uma área que concentra pequenas propriedades rurais, um rio navegável e vínculos comerciais antigos com cidades próximas. Antes de propor medidas, ela reuniu séries de produção, circulação de mercadorias, uso do solo, emprego e redes de transporte ao longo do tempo. Em seguida, comparou esses dados com a forma como a região se integrou ao mercado nacional, buscando mostrar que a dinâmica econômica local não pode ser compreendida apenas pelos preços ou pela renda. A equipe esperava um parecer capaz de articular atividades produtivas, organização espacial e relações entre campo, cidade e infraestrutura, de modo a sustentar decisões públicas sobre localização, conectividade e impactos territoriais.",Avalie qual procedimento analítico a pesquisadora deve adotar para examinar a proposta da prefeitura à luz da Geografia econômica.,,,,,,,"Elaborar um parecer restrito ao volume de mercadorias transportadas, tomando esse indicador como suficiente para orientar a escolha da área e dispensar outras variáveis territoriais.","Comparar a arrecadação municipal com a renda média da população, recomendando a obra se o retorno fiscal superar o custo imediato da implantação.","Defender a instalação do polo com base exclusiva no aumento previsto das exportações, desconsiderando a organização do espaço regional e as conexões existentes.","Examinar a posição do empreendimento em relação às redes de transporte, aos fluxos produtivos e à distribuição das atividades no território, justificando os efeitos espaciais esperados.","Criticar a decisão municipal com base apenas na preservação da paisagem rural, sem relacionar o empreendimento às articulações entre produção, circulação e território.",D
457,Afirmação Incompleta,semantica,Lembrar,"A Semântica integra a linguística e investiga como os significados são construídos, interpretados e relacionados entre si no uso da língua. Em sua consolidação como disciplina, passou a distinguir com maior precisão o que é estudado no nível do significado e o que pertence a outras dimensões da linguagem.","Nessa perspectiva, a Semântica pode ser definida, de modo mais preciso, como o ramo da linguística que estuda ...",,,,,,,a estrutura formal dos grafemas e a convenção ortográfica de uma língua escrita.,"o significado das palavras, frases e textos e as relações de sentido que se estabelecem na linguagem.",as regras de combinação sintática que organizam a ordem dos constituintes na oração.,os sons da fala e suas variações em diferentes contextos comunicativos.,a origem histórica das palavras e as mudanças etimológicas ao longo do tempo.,B
470,Múltipla Escolha Simples,morfossintaxe da lingua inglesa,Lembrar,"Em usos cotidianos do inglês, a escolha entre Simple Present, Present Continuous e a combinação de presente com marcadores de frequência ou de futuridade depende da relação entre hábito, ação em progresso e planejamento. Considere, por exemplo, enunciados como: 'She usually works from home', 'He is studying now' e 'We are meeting the client tomorrow'.",Assinale a alternativa que apresenta corretamente a forma verbal mais adequada para expressar uma ação em progresso no momento da fala em inglês.,,,,,,,"Simple Present, especialmente quando acompanhado de adverbs of frequency.","Present Continuous, formado por verbo auxiliar + verbo principal com -ing.","Simple Present, usado para planos futuros já definidos.","Present Continuous, usado para indicar hábitos e rotinas regulares.","Present Continuous, usado para ações planejadas no futuro próximo.",B
483,Múltipla Escolha Simples,geometria espacial,Aplicar,"Em um estudo de geometria espacial, um aluno analisa um prisma cuja base é um hexágono regular e cuja altura mede 12 cm. Para resolver corretamente o problema, ele precisa reconhecer as características do sólido e aplicar a relação entre área da base, área lateral e volume.","Sabendo que a área da base desse prisma é $18\,\text{cm}^2$ e que a altura do sólido é $12\,\text{cm}$, DETERMINE o volume do prisma, utilizando a fórmula adequada.",,,,,,,"$54\,\text{cm}^3$.","$144\,\text{cm}^3$.","$96\,\text{cm}^3$.","$216\,\text{cm}^3$.","$30\,\text{cm}^3$.",D
489,Afirmação Incompleta,educacao de jovens e adultos,Compreender,"A Educação de Jovens e Adultos (EJA) atende sujeitos com trajetórias escolares e de vida marcadas por desigualdades, interrupções e diferentes motivações para retomar os estudos. Em contextos contemporâneos, o trabalho pedagógico com esse público exige leitura crítica de suas características e necessidades, de modo a evitar práticas homogêneas e descontextualizadas.","Considerando as características e necessidades do público da EJA, uma proposta pedagógica adequada deve priorizar a",,,,,,,"adoção de práticas homogêneas de ensino, com pouca atenção às diferenças de idade, cultura e contexto social dos estudantes.",padronização das atividades e ritmos de aprendizagem semelhantes aos adotados para crianças e adolescentes do ensino regular.,repetição de conteúdos básicos com ênfase na memorização e pouca conexão com a realidade dos educandos.,valorização das experiências de vida dos estudantes e a articulação dos conteúdos escolares com suas necessidades concretas.,"seleção de conteúdos predominantemente acadêmicos, com pouca consideração aos saberes prévios e às trajetórias sociais dos estudantes.",D
500,Afirmação Incompleta,analise de investimentos e fontes de financiamento,Avaliar,"Uma indústria de equipamentos hospitalares apresenta forte crescimento nas vendas, porém seu ciclo financeiro sofre oscilações relevantes decorrentes de variações em estoques e prazos de recebimento de clientes. No balanço patrimonial, observa-se elevada concentração de obrigações de curto prazo junto a um único banco, originadas de contratos de capital de giro com juros pós-fixados e revisões periódicas de limite. O diretor financeiro identifica que essa dependência aumenta o risco de mudanças unilaterais na política de crédito do credor, com potencial impacto na liquidez. Para o próximo exercício, ele pretende reduzir a vulnerabilidade à concentração bancária, mantendo, entretanto, acesso a instrumentos de financiamento que permitam cobrir déficits sazonais de caixa com agilidade, inclusive por meio da combinação de diferentes fontes de curto prazo.","Na situação descrita, ao avaliar simultaneamente a necessidade de reduzir o risco de concentração de crédito e de preservar flexibilidade operacional no uso de fontes bancárias de curto prazo, a decisão mais adequada do diretor financeiro consiste em",,,,,,,"negociar com o banco atual a substituição das linhas de capital de giro por um contrato de crédito rotativo de maior limite, aceitando concentrar garantias em troca de uma redução da taxa de juros.","reduzir gradualmente a utilização das linhas pós-fixadas com o banco atual e contratar linhas de crédito de curto prazo em instituições distintas, ajustando limites menores em cada uma para diluir a exposição a um credor específico.","reduzir a utilização das linhas existentes e financiar parte dos déficits de caixa com adiantamentos de clientes, ajustando prazos de entrega dos pedidos para acomodar o novo fluxo de recebimentos.","manter a dependência do banco atual e renegociar os contratos para prazos mais curtos, priorizando a renovação frequente das linhas ainda que isso implique maior variação das taxas ao longo do ano.","concentrar as operações de financiamento em uma linha bancária de prazo mais longo, utilizando-a também para cobrir variações diárias de caixa, com o objetivo de reduzir o número de contratos e simplificar o controle financeiro.",B
503,Múltipla Escolha Simples,semantica,Compreender,"Em uma aula de língua portuguesa, um estudante afirma que, para analisar o funcionamento de expressões como ""casa"", ""lar"" e ""residência"", basta consultar o dicionário e identificar o valor estável de cada palavra. A professora, porém, ressalta que a análise semântica também considera as relações de sentido produzidas pelo uso das palavras em contextos específicos, pois o significado não se reduz a uma definição isolada.","Com base nessa situação, assinale a alternativa que melhor descreve o objeto de estudo da Semântica, considerando a perspectiva apresentada pela professora.",,,,,,,"O estudo da forma gráfica das palavras, sem considerar relações de sentido.","O estudo da construção sintática das frases, focando na ordem dos constituintes.",O estudo do significado e do sentido no uso das palavras e enunciados.,"O estudo da origem histórica das palavras, sem considerar o uso atual ou as relações de interpretação.","O estudo das regras de pronúncia, considerando que o sentido se relaciona aos sons da fala.",C
512,Afirmação Incompleta,arte contemporanea,Compreender,"No debate sobre o limiar entre o moderno e o contemporâneo, a pintura deixou de ser entendida apenas como representação e passou a ser discutida como ação, superfície e campo de experimentação, especialmente em vertentes como o Expressionismo Abstrato e a pintura Color Field.","Nesse contexto, a pintura Color Field caracteriza-se pela valorização da ...",,,,,,,"exploração de materiais industriais e repetição serial, como na Minimal Art.",narração de cenas históricas em perspectiva linear rigorosamente acadêmica.,grande mancha cromática e da expansão da cor como estrutura autônoma da superfície.,"montagem de objetos cotidianos sobre a tela, como em um ready-made.","encenação improvisada com participação do público em tempo real, como um happening.",C
519,Afirmação Incompleta,geografia economica,Compreender,"A consolidação da Geografia Econômica como sub-ramo da Geografia decorre do esforço de explicar a organização espacial das atividades produtivas, os fluxos de mercadorias e capitais e as relações entre economia e território. Nesse percurso, diferentes autores contribuíram para delimitar seu objeto de estudo e sua autonomia frente à Economia.","À luz da construção histórica da Geografia Econômica, é correto afirmar que seu foco principal de análise consiste em...",,,,,,,"explicar a localização das indústrias em função de recursos naturais, sem considerar redes, circulação e trabalho.",analisar os preços de mercado e os mecanismos monetários com pouca atenção à dimensão espacial.,"estudar a distribuição espacial das atividades econômicas e suas relações com o território, articulando produção, circulação e consumo.","investigar os fenômenos climáticos que influenciam a agricultura, sem abordar outros setores da economia.","definir princípios gerais de maximização da utilidade individual, com menor ênfase nas formas de organização territorial.",C
526,Afirmação Incompleta,morfossintaxe da lingua inglesa,Compreender,"Em inglês, verbos modais apresentam formas fixas e costumam ser usados para expressar capacidade, possibilidade e inferências lógicas. Entre seus usos mais frequentes, destacam-se valores de habilidade e de probabilidade, com efeitos morfossintáticos específicos na oração.","Considerando a forma e o uso dos modais em inglês, a construção que completa corretamente a afirmação é: o modal can, quando empregado para indicar capacidade, e o modal must, quando empregado para indicar probabilidade lógica, ambos...",,,,,,,"funcionam como verbos plenos e, por isso, precisam de complemento nominal obrigatório para completar o sentido.",admitem concordância com o sujeito e podem ser seguidos por marcação de infinitivo com to em contextos específicos.,"são invariáveis e aparecem sem flexão de pessoa, formando a negação e a interrogativa sem o auxiliar do.",recebem desinência de tempo passado e exigem o auxiliar do nas formas negativa e interrogativa.,"variam em número e pessoa, preservando apenas o valor semântico de certeza absoluta.",C
536,Afirmação Incompleta,arte contemporanea,Compreender,"No debate sobre a Arte Povera, críticos destacam a ênfase na economia de meios, no estranhamento dos materiais e na recusa de soluções virtuosísticas associadas à tradição escultórica anterior.","Nesse contexto, a Arte Povera caracteriza-se, sobretudo, por qual traço central?",,,,,,,substituição da obra por imagens digitais e pela centralidade da tecnologia interativa.,"redução dos artifícios e pelo uso de materiais pobres, ordinários ou não convencionais.",retomada do expressionismo abstrato por meio de pinceladas gestuais e composição heroica.,valorização do acabamento ilusionista e pelo uso de materiais nobres como mármore e bronze.,reconstrução da perspectiva clássica e pela representação fiel da figura humana.,B
540,Afirmação Incompleta,educacao de jovens e adultos,Avaliar,"Em uma turma de Educação de Jovens e Adultos, a professora observa que muitos estudantes chegam após uma jornada de trabalho, com trajetórias escolares interrompidas, diferentes níveis de letramento e expectativas imediatas, como concluir etapas da escolarização para melhorar a inserção profissional. Ao planejar as aulas, ela identifica que uma proposta pedagógica não pode tratar esse grupo como se fosse uma classe regular de crianças e adolescentes.","Considerando as características e necessidades dos estudantes da EJA, qual ação pedagógica é coerente com essas especificidades para organizar o processo de ensino e aprendizagem?",,,,,,,"adotar um currículo padronizado, com ritmo e atividades uniformes, para assegurar tratamento equitativo entre os estudantes.","priorizar conteúdos de memorização e exercícios repetitivos, pois adultos tendem a se beneficiar de grande volume de informações em pouco tempo.","planejar situações de aprendizagem conectadas às vivências dos estudantes, com flexibilidade de tempos e valorização dos conhecimentos prévios.","reduzir a complexidade dos conteúdos a atividades simplificadas, já que a defasagem escolar dificulta abordagens reflexivas.","organizar a turma por faixa etária e separar os estudantes com maior dificuldade, permitindo avanço após domínio da alfabetização.",C
567,Múltipla Escolha Simples,calculo diferencial e integral iii,Lembrar,"Ao calcular massas, volumes ou momentos de inércia em sólidos com simetria esférica, a escolha de coordenadas esféricas costuma simplificar os limites de integração e o elemento de volume.","Em coordenadas esféricas, a integral tripla de uma função $f(x,y,z)$ sobre uma região $R$ pode ser escrita como $$\iiint_R f(x,y,z)\,dxdydz=\iiint_{R'} f(\rho\,\sen\phi\,\cos\theta,\rho\,\sen\phi\,\sen\theta,\rho\,\cos\phi)\;\cdots\,.$$ Assinale a alternativa que apresenta o fator que completa corretamente a expressão acima.",,,,,,,"\rho\,d\rho\,d\phi\,d\theta","\rho^2\cos\phi\,d\rho\,d\phi\,d\theta","\sen\phi\,d\rho\,d\phi\,d\theta","\rho^2\sen\phi\,d\rho\,d\phi\,d\theta","\rho\sen\phi\,d\rho\,d\phi\,d\theta",D
568,Afirmação Incompleta,semantica,Compreender,"Em uma aula de Linguística, uma professora apresenta dois enunciados: (I) ""O cão mordeu o carteiro"" e (II) ""O carteiro foi mordido pelo cão"". Em seguida, afirma que, embora as frases apresentem estruturas sintáticas distintas, o que interessa à Semântica, nesse caso, é comparar o conteúdo de significado que elas veiculam, bem como distinguir entre o valor estável do enunciado e os efeitos interpretativos produzidos em contexto.","À luz da definição de Semântica e da distinção entre significado e sentido, a interpretação mais adequada é que a Semântica",,,,,,,"estuda prioritariamente as regras de ordenação dos constituintes, pois o significado de uma frase depende da posição das palavras na estrutura sintática.","investiga o significado na linguagem, tomando palavras, frases e textos como objeto de análise, e considera que o sentido pode variar conforme o contexto de uso.","ocupa-se da etimologia das palavras, já que a evolução histórica dos vocábulos influencia o sentido de um enunciado.","limita-se à relação entre som e grafia, porque a significação linguística resulta da forma material das unidades linguísticas.","analisa a intenção psicológica do falante, pois o significado envolve aspectos subjetivos além das relações sistemáticas da língua.",B
589,Múltipla Escolha Simples,educacao de jovens e adultos,Avaliar,"Em uma turma de Educação de Jovens e Adultos, a professora inicia o semestre com uma roda de conversa para conhecer a trajetória dos estudantes. Entre eles, há trabalhadores com jornadas variáveis, mães solo, pessoas que ficaram anos afastadas da escola e alunos com diferentes níveis de escolarização. Ao planejar as atividades, a docente percebe que uma proposta padronizada, com ritmo único, leitura longa e tarefas descontextualizadas, tem gerado evasão e silêncio em sala.","Diante do cenário descrito, avalie as propostas de intervenção pedagógica apresentadas e selecione aquela que mais adequadamente atende às necessidades específicas dos estudantes da EJA para enfrentar a evasão e o silêncio em sala.",,,,,,,"Manter o planejamento do ensino regular, pois a padronização assegura tratamento equitativo entre os estudantes.","Reduzir os conteúdos ao mínimo necessário, priorizando exercícios de memorização para facilitar a aprendizagem.","Organizar a prática pedagógica com base nos conhecimentos prévios dos alunos, flexibilizando tempos e contextualizando atividades.","Exigir frequência rígida e desempenho uniforme como condição para progressão, a fim de adaptar a turma à rotina escolar.","Substituir o currículo por atividades livres sem objetivos de aprendizagem definidos, dada a diversidade da turma.",C
591,Afirmação Incompleta,educacao de jovens e adultos,Compreender,"A Educação de Jovens e Adultos (EJA) acolhe um público heterogêneo, marcado por trajetórias escolares interrompidas, inserção precoce no trabalho, desigualdades sociais e diferentes objetivos ao retomar os estudos. Nesse contexto, considerar as características e necessidades dos estudantes é decisivo para planejar ações pedagógicas coerentes com sua realidade.","Na EJA, a ação pedagógica mais adequada é aquela que reconhece que o público atendido é heterogêneo e, por isso, deve",,,,,,,"substituir a mediação docente por atividades autoinstrucionais, uma vez que os estudantes da EJA geralmente já trazem experiências prévias de aprendizagem.","articular os conteúdos escolares às vivências dos estudantes, respeitando seus ritmos e demandas de aprendizagem.","adaptar o ensino de modo a oferecer um padrão comum de conteúdos, com flexibilidade para ajustar tempos de aprendizagem conforme as necessidades individuais.","priorizar a alfabetização inicial, sem deixar de considerar outras necessidades educacionais presentes nessa modalidade.","adotar uma abordagem padronizada nos primeiros meses, ajustando progressivamente conforme a identificação das necessidades individuais.",B
601,Afirmação Incompleta,arte contemporanea,Compreender,"Na segunda metade do século XX, diversas vertentes artísticas deslocaram a ênfase da obra como objeto acabado para a ideia, o processo e a participação do público. Nesse contexto, a relação entre produção, recepção e sentido torna-se central para a compreensão da Arte Contemporânea.","Em muitas obras de Arte Conceitual, o aspecto decisivo passa a ser a",,,,,,,valorização exclusiva do objeto final como mercadoria estética.,habilidade técnica tradicional que garante a beleza da composição.,representação fiel da natureza como finalidade principal.,reprodução manual impecável de modelos acadêmicos.,ideia ou proposição intelectual que estrutura a obra.,E
615,Múltipla Escolha Simples,geografia economica,Analisar,"Uma professora de Geografia Econômica apresenta aos estudantes dois textos de referência. No primeiro, a economia é definida a partir de sua etimologia grega, como administração dos recursos da casa (oikos + nomos), voltada ao estudo da produção, distribuição e consumo de bens e serviços. No segundo, a Geografia Econômica é tratada como um campo que investiga como essas atividades se organizam no espaço e como diferentes territórios condicionam e são condicionados pelos processos econômicos. Em seguida, ela destaca que, na consolidação desse sub-ramo, autores como Alfred Weber e August Lösch contribuíram para a localização industrial e a organização espacial da atividade econômica, enquanto, no Brasil, Milton Santos é referência central para a compreensão crítica do espaço e dos circuitos da economia.","Com base no texto-base, identifique a alternativa que diferencia corretamente os objetos de estudo da Economia e da Geografia Econômica.",,,,,,,"A Economia analisa a produção, distribuição e consumo de bens e serviços, enquanto a Geografia Econômica estuda como esses processos se organizam no espaço e se relacionam com territórios e redes.","A Geografia Econômica é um desdobramento da Economia, sem objeto próprio, dedicado à aplicação de teorias de mercado em representações cartográficas.","A Economia foca nos mecanismos de produção, distribuição e consumo, enquanto a Geografia Econômica investiga a espacialização desses fenômenos e sua relação com território e redes, citando Weber, Lösch e Milton Santos como referências.","A Geografia Econômica concentra-se principalmente nos fluxos e circulação financeira internacional, negligenciando as referências clássicas de localização industrial.","A Geografia Econômica enfatiza os fatores naturais, como clima e relevo, como elementos centrais para explicar a localização das atividades produtivas.",A
620,Afirmação Incompleta,calculo diferencial e integral iii,Compreender,"Em problemas de otimização envolvendo superfícies em engenharia, o vetor gradiente indica a direção de maior crescimento de uma função de várias variáveis. Já a reta tangente a uma curva de nível, no ponto considerado, está associada a uma direção perpendicular ao gradiente, enquanto o plano tangente aproxima localmente uma superfície em um ponto dado.","Assim, para determinar a direção de maior decréscimo de uma função $f(x,y)$ em um ponto, deve-se utilizar",,,,,,,"o próprio gradiente, $\nabla f(x,y)$, pois ele aponta para a diminuição mais rápida da função.","o vetor contrário ao gradiente, $-\nabla f(x,y)$, no ponto considerado.","o produto escalar do gradiente com um vetor unitário qualquer, que fornece a direção de maior variação.","a equação do plano tangente, porque ela coincide com a direção de máximo crescimento.","um vetor ortogonal ao gradiente, pois qualquer direção perpendicular produz o maior decréscimo.",B
623,Afirmação Incompleta,geografia economica,Compreender,"“A história econômica é, em grande medida, a história das formas de organizar a produção e a circulação da riqueza no espaço.” Essa ideia, embora geral, ajuda a situar o campo da Geografia Econômica.","A Geografia Econômica, como sub-ramo da Geografia, dedica-se principalmente ao estudo da organização espacial das atividades econômicas, investigando a relação entre sociedade, produção e circulação de bens em diferentes escalas, o que implica analisar...",,,,,,,"os padrões de distribuição espacial da produção e do consumo, bem como os fluxos de mercadorias e capitais entre regiões.",a influência dos recursos naturais e das vantagens comparativas locais na concentração de atividades econômicas em determinados territórios.,as dinâmicas de urbanização e de organização do espaço urbano que condicionam a localização de indústrias e serviços.,os fatores culturais e institucionais que moldam as práticas econômicas e as redes comerciais em diferentes sociedades.,a localização das atividades produtivas no espaço e as interações espaciais entre diferentes regiões econômicas.,E
645,Múltipla Escolha Simples,fisioterapia dermatofuncional,Analisar,"Um fisioterapeuta dermatofuncional inicia o acompanhamento ambulatorial de uma mulher adulta, vítima de queimadura térmica profunda em tronco e membros superiores, há 7 meses. Na anamnese, ela relata internação prolongada em UTI, enxertias cutâneas, episódios de infecção controlados, dor constante em faixa e sensação intensa de prurido. O exame físico mostra placas de pele espessadas, elevadas, de coloração avermelhada e brilhante, aderidas a planos profundos, com retrações em axilas e flancos e limitação funcional para abdução de ombros e extensão de tronco. A paciente refere desconforto respiratório aos esforços. Diante desse quadro, o profissional precisa estruturar a avaliação de modo a orientar o planejamento terapêutico, priorizando recursos compressivos e outras medidas para controle da cicatrização e prevenção de deformidades funcionais e estéticas ao longo do seguimento.","Considerando a situação apresentada e o foco na avaliação do paciente queimado, assinale a alternativa que apresenta uma conduta avaliativa prioritária para sustentar de forma consistente a indicação de terapia de contenção e outras intervenções para controle da cicatrização e das retrações.",,,,,,,"Focalizar a avaliação na análise postural global em ortostatismo e deambulação, inferindo o grau de retração cicatricial por meio da observação do alinhamento corporal e da simetria dos segmentos acometidos, sem medições específicas das cicatrizes.","Concentrar a avaliação na mensuração da força muscular global e na aplicação de testes funcionais de resistência, registrando de maneira descritiva as características das cicatrizes, sem padronização de instrumentos ou de periodicidade.","Organizar a avaliação com ênfase em testes de sensibilidade superficial e profunda em toda a área queimada, adiando a mensuração detalhada das cicatrizes para momento posterior ao início da terapia de contenção.","Registrar de forma sistemática medidas seriadas de espessura, altura e extensão das áreas cicatriciais, associadas à análise da coloração e aderência, utilizando escalas padronizadas e documentação fotográfica para acompanhar a evolução da cicatriz hipertrófica.","Basear a avaliação principalmente no relato de dor e prurido durante as atividades de vida diária, definindo a indicação de terapia de contenção a partir da percepção subjetiva da paciente, sem necessidade de medidas objetivas seriadas.",D
651,Múltipla Escolha Simples,arte contemporanea,Analisar,"Um artista contemporâneo prepara uma exposição em que pretende reativar debates sobre a atitude antiarte e o uso de objetos industrializados no contexto atual. Em vez de produzir novas esculturas, ele visita depósitos de materiais de construção e lojas de limpeza urbana, recolhendo itens em série, como cones de trânsito, placas padronizadas e carrinhos de supermercado. No ateliê, decide intervir o mínimo nesses objetos: limita-se a escolhê-los, reorganizá-los no espaço expositivo e atribuir um título que enfatiza a circulação impessoal das mercadorias na cidade. O artista afirma que a ação decisiva de seu processo não está em alterar fisicamente os itens, mas em deslocá-los de função e de contexto, transferindo-os do uso cotidiano para o ambiente de arte, a fim de tensionar expectativas sobre autoria, beleza e criação artística.","Considerando a situação descrita e diferentes possibilidades de atuação artística com objetos industrializados, avalie as alternativas a seguir e selecione aquela que melhor exemplifica a atitude antiarte fundamentada no deslocamento de função e de contexto desses objetos.",,,,,,,"Integrar fragmentos de objetos industriais a moldes de gesso feitos sob medida, criando figuras narrativas que descrevem histórias pessoais do artista.","Selecionar objetos industrializados encontrados na cidade e reorganizá-los no espaço expositivo, enfatizando o deslocamento de função como gesto central de sua criação.","Reformar os objetos industriais coletados com pintura manual elaborada, cobrindo marcas de produção em série e aproximando-os de peças artesanais.","Desenhar em tela, com alto grau de detalhamento, cenas em que os objetos industriais aparecem no cotidiano urbano, preservando sua função original.","Reproduzir em bronze os objetos industriais coletados, alterando suas dimensões e detalhes, para destacar sua habilidade técnica na escultura.",B
669,Múltipla Escolha Simples,arte contemporanea,Avaliar,"Uma curadora de um centro de arte contemporânea planeja uma exposição sobre a emergência da videoarte em diálogo com novas plataformas e mídias. Ela deseja evidenciar como o uso de câmeras portáteis, a circulação de imagens televisivas e a exibição em múltiplos dispositivos transformaram o vídeo em linguagem experimental, distinta do cinema narrativo. Entre as propostas recebidas, destacam-se: vídeos em looping apresentados em monitores distribuídos pelo espaço expositivo, convidando o público a circular; manipulações ao vivo de imagens provenientes de transmissões televisivas, enfatizando a dimensão performática; e um vídeo com roteiro, atores, diálogos e enredo causal, próximo ao cinema comercial. Ao organizar a mostra, a curadora precisa tomar decisões espaciais e conceituais que tornem claro o papel das experiências experimentais na consolidação da videoarte.","Considerando o objetivo curatorial descrito, indique a alternativa que apresenta a decisão de montagem que melhor evidencia, por meio da organização espacial da exposição, o papel das novas plataformas e do diálogo entre mídias na consolidação da videoarte.",,,,,,,"Criar um percurso que conduza o visitante dos registros televisivos manipulados para o vídeo com roteiro tradicional, encerrando a exposição com este último como síntese das possibilidades narrativas do meio audiovisual.","Conceder maior metragem e visibilidade ao vídeo com roteiro, atores e diálogos, posicionando os demais trabalhos em espaços laterais, para aproximar a mostra da experiência cinematográfica habitual do público visitante.","Distribuir equitativamente os trabalhos em salas de tamanho semelhante, reduzindo a ênfase em hierarquias espaciais entre as propostas, para que o visitante construa de forma autônoma a compreensão das diferenças entre vídeo experimental e vídeo narrativo.","Organizar a exposição de modo que os monitores em looping e as manipulações ao vivo de imagens televisivas ocupem áreas centrais do espaço, enfatizando o uso experimental do vídeo, e reservar ao vídeo com roteiro tradicional uma sala menor, destacando seu diálogo crítico com o cinema.","Reunir os vídeos em um auditório escurecido, projetando-os em sequência contínua, sem separação entre trabalhos experimentais e narrativos, para ressaltar a unidade da experiência audiovisual independente da forma de exploração do meio.",D
