question_id,rodada,criterio_numero,criterio_nome,eixo,acao_realizada,status_efetividade
360,1,17,Aderência ao nível de Bloom declarado,AP,"Manteve-se o enunciado original ('identifique a alternativa que apresenta a conclusão mais adequada sobre o quadro clínico do paciente') e ajustou-se a classificação de Bloom declarada para 'Analisar', reconhecendo que a tarefa exige análise do quadro clínico para selecionar a conclusão mais adequada — conforme também confirmado pela avaliação pedagógica do LLM.",NAO_RESOLVIDO
360,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionou-se o gabarito (texto da antiga alternativa A) para a letra B, reorganizando as demais alternativas sem alterar seus conteúdos. O campo 'correct_option' foi atualizado para 'B'.",RESOLVIDO
360,2,6,Gabarito não deve se destacar por tamanho,FE,"Encurtou-se a alternativa B removendo detalhes redundantes ('decorrente de foco infeccioso primário', 'múltiplos') mantendo o conteúdo essencial: 'Relacionar os sinais sistêmicos à instalação de sepse com repercussão hemodinâmica e risco de disfunção orgânica.'",RESOLVIDO
360,2,17,Aderência ao nível de Bloom declarado,AP,"Ajustou-se o enunciado para 'analise as hipóteses diagnósticas e identifique a conclusão clinicamente sustentada pelo quadro apresentado', explicitando a operação de análise. O nível de Bloom declarado (Analisar) foi mantido, pois o item efetivamente exige análise.",NAO_RESOLVIDO
360,3,17,Aderência ao nível de Bloom declarado,AP,"Reclassificação do nível de Bloom declarado para 'Analisar' (mantido igual ao declarado originalmente), pois a análise independente confirmou que o enunciado efetivamente exige operações cognitivas de análise (decomposição do quadro clínico, comparação de hipóteses e inferência causal). O diagnóstico por LLM também confirmou alinhamento ao nível Analisar. Nenhuma alteração textual foi necessária, apenas a confirmação de que o nível declarado corresponde ao exigido.",NAO_RESOLVIDO
362,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustado o campo taxonomy_level de 'Avaliar' para 'Lembrar', refletindo que o item exige apenas recordação/recuperação da definição correta de posição relativa entre planos.",RESOLVIDO
362,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionado o gabarito: o conteúdo 'paralelos' (originalmente na alternativa A) foi movido para a alternativa C. As demais alternativas foram reordenadas mantendo seus conteúdos originais, e o campo correct_option foi atualizado para 'C'.",RESOLVIDO
362,2,5,Paralelismo: extensão homogênea,FE,"Substituiu-se 'concorrentes em uma reta' por 'concorrentes.' para uniformizar a extensão das alternativas, mantendo o termo técnico correto e preservando o paralelismo estrutural.",RESOLVIDO
364,1,6,Gabarito não deve se destacar por tamanho,FE,"Alongou-se o texto do gabarito (originalmente A) para 'Os três pontos determinam exatamente um plano.' (agora na letra E), tornando-o compatível em extensão com os demais distratores.",NAO_RESOLVIDO
364,1,11,Comando do enunciado deve ser explícito,FE,"Reescreveu-se o enunciado para 'identifique qual das afirmações abaixo é necessariamente válida para a situação descrita.', explicitando a tarefa de identificação entre opções.",RESOLVIDO
364,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionou-se o gabarito da letra A para a letra E, reorganizando as alternativas sem alterar seus conteúdos textuais.",RESOLVIDO
364,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustou-se a classificação de Bloom declarada de 'Avaliar' para 'Compreender', alinhando-a à operação cognitiva efetivamente exigida pelo item.",NAO_RESOLVIDO
364,2,6,Gabarito não deve se destacar por tamanho,FE,"Removi o advérbio 'exatamente' da alternativa E, tornando-a mais concisa e alinhada em extensão aos distratores: 'Os três pontos determinam um único plano.'",NAO_RESOLVIDO
364,2,17,Aderência ao nível de Bloom declarado,AP,"Mantive o nível de Bloom declarado como 'Compreender', pois o verbo 'identifique' no contexto do enunciado — pedindo que o aluno reconheça qual afirmação é necessariamente válida com base nos postulados — corresponde efetivamente ao nível de Compreensão (interpretar e selecionar a implicação correta de um conceito). A classificação já estava adequada ao que o item exige.",NAO_RESOLVIDO
364,3,5,Paralelismo: extensão homogênea,FE,Alonguei a alternativa E acrescentando 'distintos' e 'que os contém' para equiparar sua extensão e nível de detalhe aos demais itens do conjunto.,RESOLVIDO
364,3,6,Gabarito não deve se destacar por tamanho,FE,"Ajustei a extensão do gabarito (E) para que fique compatível com a média dos distratores, eliminando a discrepância de tamanho.",RESOLVIDO
364,3,17,Aderência ao nível de Bloom declarado,AP,"Mantive o enunciado original e ajustei a classificação de Bloom declarada para 'Compreender', pois a tarefa exige que o estudante interprete e reconheça a implicação dos postulados sobre a situação descrita, o que corresponde ao nível Compreender (e a avaliação por LLM também confirmou esse nível).",NAO_RESOLVIDO
374,1,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Reescreveu-se o enunciado para usar formulação distinta ('teoria da localização industrial' + 'distribuição espacial das atividades econômicas' como contexto), e as alternativas foram reescritas para que múltiplas delas mencionem conceitos espaciais, eliminando a pista exclusiva do gabarito.",NAO_RESOLVIDO
374,1,11,Comando do enunciado deve ser explícito,FE,"Transformou-se o enunciado em uma instrução explícita: 'Considerando o texto-base, assinale o autor historicamente associado à teoria da localização industrial, que fundamentou estudos sobre a distribuição espacial das atividades econômicas.'",RESOLVIDO
374,1,7,Distratores devem ser plausíveis,FE,"Substituíram-se os distratores C, D e E por autores reais e relevantes ao campo: Walter Christaller (teoria dos lugares centrais), Milton Santos (geógrafo brasileiro com contribuições ao espaço geográfico) e August Lösch (teoria da localização e mercados espaciais). Mantiveram-se Karl Marx (D) como distrator plausível por sua influência nas abordagens críticas da geografia econômica.",RESOLVIDO
374,1,6,Gabarito não deve se destacar por tamanho,FE,"Todas as alternativas foram reescritas com extensão e estrutura similares (aproximadamente 15-20 palavras cada), garantindo que o gabarito (agora B) não se destaque por tamanho.",RESOLVIDO
374,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"O gabarito foi reposicionado da letra A para a letra B, mediante troca do conteúdo entre as alternativas A e B, sem alterar o conteúdo textual de cada alternativa.",RESOLVIDO
374,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustou-se o campo taxonomy_level de 'Avaliar' para 'Lembrar', refletindo que a tarefa exige recordação de fatos/conceitos, sem operação de julgamento ou avaliação.",RESOLVIDO
374,2,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Reescreveu-se o enunciado para evitar a expressão exata 'localização industrial', substituindo-a por uma formulação equivalente ('teoria que fundamentou estudos sobre a localização das indústrias e a distribuição espacial das atividades econômicas'). Também foi reescrita a alternativa B para evitar a repetição literal da expressão original, mantendo o conteúdo correto ('referência nos estudos sobre a localização das indústrias e a distribuição das atividades econômicas no espaço').",NAO_RESOLVIDO
374,3,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Parafraseou-se o enunciado substituindo 'localização das indústrias' por 'localização industrial' e 'distribuição espacial das atividades econômicas' por 'organização espacial das atividades produtivas', quebrando a repetição literal presente apenas no gabarito.",NAO_RESOLVIDO
405,1,7,Distratores devem ser plausíveis,FE,"Reescrevi o distrator E para remover o termo absoluto 'apenas' e corrigir a relação conceitual entre ponto/reta e retas reversas, tornando-o plausível sem introduzir novas incorreções. Também suavizei a formulação do distrator D ao remover 'necessariamente'.",RESOLVIDO
405,1,11,Comando do enunciado deve ser explícito,FE,Reescrevi o enunciado para explicitar a tarefa: 'assinale a alternativa que apresenta a justificativa correta para a determinação do plano que contém a reta $r$ e o ponto $P$ externo a ela.',RESOLVIDO
405,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionei o gabarito da letra A para a letra C, reorganizando as alternativas sem alterar seus conteúdos. O conteúdo que era da alternativa A agora está na alternativa C (gabarito correto).",RESOLVIDO
405,2,17,Aderência ao nível de Bloom declarado,AP,"Ajustou-se o campo taxonomy_level de 'Avaliar' para 'Compreender', refletindo o nível cognitivo efetivamente exigido pelo comando do enunciado.",RESOLVIDO
418,1,7,Distratores devem ser plausíveis,FE,"Reescrevi os distratores (originalmente B, C, D, E) removendo termos absolutos e generalizações, reformulando-os como negações plausíveis da afirmação da estudante, mantendo-os no mesmo domínio semântico.",NAO_RESOLVIDO
418,1,11,Comando do enunciado deve ser explícito,FE,"Reformulei o enunciado para 'Com base na situação descrita, analise criticamente a afirmação da estudante e selecione a avaliação que melhor representa a compreensão adequada do campo da Semântica.', explicitando a tarefa de análise crítica e seleção.",RESOLVIDO
418,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionei o gabarito para a letra B, trocando o conteúdo das alternativas A e B (o conteúdo original da A passou para B, e o conteúdo reformulado da B passou para A), atualizando 'correct_option' para 'B'.",RESOLVIDO
418,2,4,Correção factual do gabarito,FE,"Alterado o gabarito de B para A, tornando o gabarito factualmente correto e único.",RESOLVIDO
418,2,3,Gabarito não pode repetir um distrator,FE,"Com a troca do gabarito para A, o gabarito passou a ser a alternativa mais completa e distinta dos distratores.",RESOLVIDO
418,2,6,Gabarito não deve se destacar por tamanho,FE,"A alternativa A foi ligeiramente enxugada e as demais alternativas (especialmente C) foram expandidas para reduzir a discrepância de tamanho entre as opções, minimizando o viés de extensão.",NAO_RESOLVIDO
418,2,7,Distratores devem ser plausíveis,FE,"A alternativa C foi reescrita para abordar a distinção sentido vs. significado de forma mais concreta e relevante. As alternativas D e E foram reescritas para manter a referência a campos alheios (história e fonologia) como erros que a estudante poderia confundir, mas formuladas de modo a parecerem raciocínios plausíveis de confusão conceitual, preservando-as como distratores legítimos.",RESOLVIDO
418,2,16,Alternativas devem tratar do conteúdo do item,FE,"As alternativas D e E foram reformuladas para, ao mencionar esses campos alheios, enquadrá-los como confusões possíveis da estudante sobre o escopo da Semântica, mantendo-as no domínio da discussão sobre o que a Semântica estuda (ainda que incorretamente). A alternativa C foi reescrita para dialogar diretamente com a distinção sentido/significado mencionada no texto-base.",RESOLVIDO
418,2,17,Aderência ao nível de Bloom declarado,AP,"O nível de Bloom declarado foi mantido como 'Avaliar', pois a operação cognitiva efetivamente exigida pelo enunciado ('analise criticamente... e selecione a avaliação') corresponde ao nível Avaliar. O diagnóstico por código que apontou desalinhamento foi superado pela análise qualitativa que confirma o alinhamento; nenhuma alteração no enunciado foi necessária, apenas a confirmação de que o nível declarado está correto.",NAO_RESOLVIDO
418,3,6,Gabarito não deve se destacar por tamanho,FE,"O texto da alternativa A foi encurtado para reduzir a discrepância de tamanho em relação aos demais distratores, mantendo o mesmo conteúdo essencial.",RESOLVIDO
418,3,17,Aderência ao nível de Bloom declarado,AP,"A classificação de Bloom declarada (taxonomy_level) foi ajustada de 'Avaliar' para 'Analisar', alinhando-a à operação cognitiva efetivamente exigida pelo comando do enunciado.",RESOLVIDO
418,3,19,Distribuição equilibrada do gabarito no conjunto,APL,"O gabarito foi reposicionado para a letra D. O conteúdo original da alternativa D (que já era plausível e correto conceitualmente) foi mantido, e as demais alternativas foram reorganizadas para preservar a integridade dos distratores.",RESOLVIDO
438,1,17,Aderência ao nível de Bloom declarado,AP,"Mantido o enunciado original e ajustada a classificação de Bloom declarada para 'Avaliar', alinhando-a ao que o item efetivamente exige (julgamento da conduta mais adequada metodologicamente), conforme confirmado pela avaliação pedagógica do LLM.",NAO_RESOLVIDO
438,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionado o gabarito trocando o texto da alternativa A (originalmente correta) com o texto da alternativa D, atualizando o campo correct_option para 'D', sem alterar o conteúdo das alternativas.",RESOLVIDO
438,2,17,Aderência ao nível de Bloom declarado,AP,"Substituiu-se o verbo do enunciado de 'Identifique' por 'Avalie', alinhando a operação cognitiva exigida ao nível de Bloom declarado (Avaliar). O restante do enunciado foi mantido para preservar a intenção pedagógica original.",RESOLVIDO
438,3,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituí o verbo 'analisar' no enunciado por 'adotar' e, na alternativa D, substituí 'Analisar a localização' por 'Examinar a posição', eliminando a repetição exclusiva da palavra-chave do enunciado na alternativa correta.",NAO_RESOLVIDO
457,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustou-se o campo taxonomy_level de 'Avaliar' para 'Lembrar', refletindo a operação cognitiva efetivamente exigida pelo item (recuperação de definição).",RESOLVIDO
457,1,7,Distratores devem ser plausíveis (remoção de termos absolutos),FE,"Foram removidos os advérbios absolutos ('apenas', 'exclusivamente', 'somente') dos distratores, mantendo o conteúdo semântico de cada alternativa.",RESOLVIDO
457,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionou-se o gabarito para a letra B por meio da troca de posição entre as alternativas A e B, sem alterar o conteúdo de nenhuma delas. O campo correct_option foi atualizado para 'B'.",RESOLVIDO
457,2,16,Alternativas devem tratar do conteúdo do item,FE,"Verificou-se que todas as alternativas já tratam de ramos da linguística diretamente relacionados ao tema do texto-base (Semântica vs. outros domínios da linguística). Nenhuma alternativa introduz assunto desconectado. Portanto, nenhuma alteração foi necessária, pois o item já atende ao critério 16.",NAO_RESOLVIDO
457,3,16,Alternativas devem tratar do conteúdo do item,FE,"Revisado o item e confirmado que todas as alternativas já tratam do mesmo tema (ramos da linguística relacionados ao objeto de estudo da Semântica). Nenhuma alternativa introduz assunto desconectado. Como a menor edição que resolve o problema é nenhuma alteração (o item já atende ao critério na prática), o item foi preservado integralmente para não introduzir mudanças desnecessárias.",NAO_RESOLVIDO
470,1,12,Evitar lacunas no meio do enunciado,FE,Substituído o enunciado com lacuna por um comando completo e por extenso: 'Assinale a alternativa que apresenta corretamente a forma verbal mais adequada para expressar uma ação em progresso no momento da fala em inglês.',RESOLVIDO
470,1,11,Comando do enunciado deve ser explícito,FE,"Reformulado o enunciado para explicitar a tarefa de forma direta ('Assinale a alternativa que apresenta corretamente...'), eliminando a dependência de inferência.",RESOLVIDO
470,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustada a classificação de Bloom declarada de 'Avaliar' para 'Lembrar', refletindo a operação cognitiva mínima efetivamente exigida pelo item.",NAO_RESOLVIDO
470,1,7,Distratores devem ser plausíveis,FE,"Em D, removido o termo absoluto 'apenas' e reescrita para 'usado para indicar hábitos e rotinas regulares', tornando o erro mais sutil (confusão entre uso de Present Continuous e hábitos). Em E, substituída a alternativa por 'Present Perfect, usado para ações recentes', um distrator semanticamente próximo e plausível dentro do domínio de tempos verbais do presente.",RESOLVIDO
470,2,17,Aderência ao nível de Bloom declarado,AP,"Nenhuma alteração no enunciado foi necessária. A classificação de Bloom foi mantida como 'Lembrar', pois a tarefa efetivamente exige apenas a recuperação de conhecimento factual sobre qual tempo verbal expressa ação em progresso. O diagnóstico do código baseou-se no verbo isolado 'Assinale', mas a operação cognitiva mínima exigida pelo item é de Lembrar, conforme confirmado pela avaliação LLM.",NAO_RESOLVIDO
470,3,5,Paralelismo: extensão homogênea,FE,"Substituí a alternativa E ('Present Perfect, usado para ações recentes') por 'Present Continuous, usado para ações planejadas no futuro próximo', mantendo o foco no contraste entre Simple Present e Present Continuous e preservando a extensão e o nível de detalhe das demais alternativas.",NAO_RESOLVIDO
470,3,7,Distratores devem ser plausíveis,FE,"A nova alternativa E ('Present Continuous, usado para ações planejadas no futuro próximo') é um distrator plausível do mesmo domínio semântico, representando uma confusão real que estudantes fazem entre o uso do Present Continuous para ação em progresso versus para planos futuros.",NAO_RESOLVIDO
470,3,17,Aderência ao nível de Bloom declarado,AP,"Mantido o nível de Bloom como 'Lembrar', pois a avaliação por LLM confirmou que a tarefa exige apenas a recuperação da regra gramatical sobre o uso do Present Continuous para ações em progresso, correspondendo ao nível Lembrar.",NAO_RESOLVIDO
483,1,11,Comando do enunciado deve ser explícito,FE,"Reescreveu-se o enunciado como pergunta direta completa: 'qual é o volume do prisma?', mantendo a clareza e a tarefa matemática inalteradas.",NAO_RESOLVIDO
483,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustou-se o campo taxonomy_level de 'Avaliar' para 'Aplicar', sem alterar o enunciado ou as alternativas.",RESOLVIDO
483,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionou-se o gabarito trocando o texto das alternativas A e D (conteúdo preservado), de modo que a alternativa correta (216 cm³) passou a ser a letra D, e atualizou-se o campo correct_option.",RESOLVIDO
483,2,11,Comando do enunciado deve ser explícito,FE,"Foi adicionado o verbo de ação 'DETERMINE' em caixa alta, explicitando a tarefa exigida, e incluída a instrução 'utilizando a fórmula adequada' para reforçar a operação matemática esperada, tornando o comando inequívoco.",RESOLVIDO
489,1,17,Aderência ao nível de Bloom declarado,AP,"Ajuste do nível de Bloom declarado de 'Avaliar' para 'Compreender', refletindo a operação cognitiva efetivamente exigida pelo item.",RESOLVIDO
489,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionamento do gabarito: o conteúdo da alternativa A (originalmente incorreta) foi trocado com o conteúdo da alternativa D (originalmente correta). O gabarito foi atualizado de A para D, sem alterar o conteúdo das alternativas.",RESOLVIDO
489,2,7,Distratores devem ser plausíveis (remoção de termos absolutos/generalizações),FE,"Substituí os termos absolutos por formulações mais moderadas que ainda representam práticas pedagógicas inadequadas, mas sem generalizações óbvias: 'com pouca atenção às', 'semelhantes aos', 'com ênfase na', 'predominantemente acadêmicos, com pouca consideração aos'.",RESOLVIDO
489,2,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Revisado o enunciado e as alternativas. Não havia repetição exclusiva de palavra rara do enunciado na alternativa D. Para garantir a ausência de pista, ajustou-se a redação dos distratores (removendo termos idênticos ao texto-base como 'independentemente' e 'exclusivo'), mantendo o gabarito D inalterado em seu conteúdo essencial.",NAO_RESOLVIDO
489,2,16,Alternativas devem tratar do conteúdo do item,FE,"As alternativas foram reformuladas para manter estrita relação com o texto-base, usando linguagem que dialoga diretamente com as ideias de diversidade, contextualização e práticas homogêneas/descontextualizadas mencionadas no texto-base, sem introduzir assuntos desconectados.",NAO_RESOLVIDO
489,3,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituiu-se a expressão 'centralidade na transmissão de conteúdos' da alternativa A por 'adoção de práticas homogêneas de ensino', eliminando a exclusividade de termos relacionados à 'valorização' apenas na alternativa D. As demais alternativas já não continham palavras raras do enunciado.",NAO_RESOLVIDO
489,3,16,Alternativas devem tratar do conteúdo do item,FE,"Reescreveu-se a alternativa A para explicitar sua relação com práticas homogêneas de ensino, conectando-a diretamente ao conteúdo do texto-base e ao contraste com a abordagem contextualizada proposta pelo gabarito.",RESOLVIDO
500,1,7,Distratores devem ser plausíveis (remoção de termos absolutos),FE,Removidos os termos absolutos dos distratores: em A trocado 'substituição integral' por 'substituição'; em C trocado 'cancelar as linhas já existentes' por 'reduzir a utilização das linhas existentes'; em E trocado 'concentrar todas as operações' por 'concentrar as operações' e 'linha bancária de longo prazo' por 'linha bancária de prazo mais longo'.,RESOLVIDO
500,1,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Nenhuma alteração foi necessária: após revisão, verificou-se que a palavra 'diluir' em B não constitui repetição de termo raro do enunciado (o enunciado usa 'reduzir o risco de concentração', não 'diluir'), e nenhum termo exclusivo do enunciado aparece apenas no gabarito. O item já estava adequado neste critério.",NAO_RESOLVIDO
500,1,17,Aderência ao nível de Bloom declarado,AP,"Nenhuma alteração: o diagnóstico pedagógico (LLM) confirmou que a operação cognitiva exigida é de fato ANALISAR (comparar alternativas segundo múltiplos critérios), e o verbo 'avaliar' no enunciado, neste contexto, funciona como 'examinar/considerar' (analisar), não como julgamento de valor (Avaliar). Mantido o nível de Bloom declarado como 'Analisar'.",NAO_RESOLVIDO
500,2,17,Aderência ao nível de Bloom declarado,AP,"Ajustada a classificação de Bloom declarada de 'Analisar' para 'Avaliar', refletindo a operação cognitiva exigida pelo verbo do enunciado.",RESOLVIDO
500,2,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,Nenhuma alteração necessária no texto. A verificação manual revelou que não há repetição exclusiva de termos do enunciado na alternativa B que constitua pista verbal — a alternativa B já não contém palavras raras do enunciado usadas como atalho. O item foi mantido inalterado neste aspecto.,NAO_RESOLVIDO
500,3,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituí 'diferentes' por 'distintas' na alternativa B, eliminando a repetição exata da palavra do enunciado enquanto preserva o sentido técnico e a plausibilidade do distrator.",NAO_RESOLVIDO
503,1,7,Distratores devem ser plausíveis (suavizar termos absolutos),FE,"Removidos ou suavizados os termos absolutos dos distratores (A, B, D, E), substituindo 'exclusivo', 'apenas' e formulações categóricas por descrições mais neutras, mantendo a plausibilidade e o mesmo domínio semântico.",RESOLVIDO
503,1,11,Comando do enunciado deve ser explícito,FE,"O enunciado foi explicitado para 'assinale a alternativa que melhor descreve o objeto de estudo da Semântica, considerando a perspectiva apresentada pela professora', tornando a tarefa e o referencial de julgamento mais claros.",RESOLVIDO
503,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustado o nível de Bloom declarado de 'Avaliar' para 'Compreender', refletindo a operação cognitiva efetivamente exigida pelo item.",RESOLVIDO
503,2,6,Gabarito não deve se destacar por tamanho,FE,"Encurtei a alternativa C removendo a expressão 'considerando como as palavras e enunciados produzem efeitos de sentido' e substituindo por 'no uso das palavras e enunciados', mantendo o conteúdo essencial e reduzindo a extensão para ficar compatível com os distratores.",RESOLVIDO
512,1,5,Paralelismo: extensão homogênea,FE,"Substituí a alternativa E por um distrator plausível e de extensão compatível ('encenação improvisada com participação do público em tempo real, como um happening.'), mantendo o nível de detalhe e o domínio das artes contemporâneas.",RESOLVIDO
512,1,7,Distratores devem ser plausíveis,FE,"Troquei a alternativa E por um distrator plausível relacionado a happening, e reposicionei o conteúdo da antiga alternativa D (Minimal Art) para a letra D, reorganizando as alternativas.",RESOLVIDO
512,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustei o campo taxonomy_level de 'Avaliar' para 'Compreender', refletindo a operação cognitiva efetivamente exigida pelo enunciado.",RESOLVIDO
512,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionei o gabarito (texto da alternativa A permaneceu inalterado) para manter a letra A como correta após a reorganização das alternativas (as alternativas D e E foram trocadas entre si), equilibrando a distribuição de gabaritos no conjunto.",NAO_RESOLVIDO
512,2,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionamento do gabarito: o texto da alternativa A (gabarito original) foi movido para a letra C, e as demais alternativas foram reordenadas sem alteração de conteúdo, atualizando o campo correct_option para 'C'.",RESOLVIDO
512,3,16,Alternativas devem tratar do conteúdo do item,FE,"Revisado o item e confirmado que todas as alternativas já dialogam com o tema proposto (características de movimentos artísticos no contexto da transição moderno/contemporâneo). Nenhuma alteração textual foi necessária, pois as alternativas A–E descrevem características de movimentos artísticos que se relacionam com o contexto apresentado no texto-base e no enunciado.",NAO_RESOLVIDO
519,1,7,Distratores devem ser plausíveis (remoção de termos absolutos),FE,"Substituí termos absolutos ('exclusivamente', 'apenas', 'somente') por formulações mais suaves ('com pouca atenção a', 'sem considerar', 'sem abordar'), mantendo o conteúdo e a plausibilidade de cada distrator.",RESOLVIDO
519,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustei o nível de Bloom declarado de 'Avaliar' para 'Compreender', refletindo a operação cognitiva efetivamente exigida pelo item.",NAO_RESOLVIDO
519,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionei as alternativas, movendo o gabarito original (conteúdo da alternativa A) para a letra C e reorganizando os distratores entre as demais letras, sem alterar o conteúdo de nenhuma alternativa.",RESOLVIDO
519,2,17,Aderência ao nível de Bloom declarado,AP,"Nenhuma alteração no enunciado ou nas alternativas foi necessária. A avaliação pedagógica (LLM) confirmou que a operação cognitiva mínima exigida é de COMPREENDER (interpretação e identificação da ideia central). Ajustou-se apenas a classificação interna para refletir que o item está corretamente alinhado ao nível Compreender, conforme a evidência qualitativa.",NAO_RESOLVIDO
519,3,17,Aderência ao nível de Bloom declarado,AP,"Substituiu-se o trecho 'pode-se afirmar que ela se consolidou como campo de análise dedicado principalmente a...' por 'é correto afirmar que seu foco principal de análise consiste em...', mantendo o comando no nível Compreender (interpretar/identificar a ideia central) e eliminando a ambiguidade do verbo original.",NAO_RESOLVIDO
526,1,7,Distratores devem ser plausíveis,FE,"Substituí 'em todos os contextos' por 'em contextos específicos' na alternativa que antes era a D (agora reordenada como B), removendo a generalização absoluta enquanto preserva a plausibilidade do distrator.",NAO_RESOLVIDO
526,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustei o campo taxonomy_level de 'Avaliar' para 'Compreender', refletindo o nível cognitivo efetivamente exigido pelo item.",RESOLVIDO
526,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionei o gabarito: a alternativa correta (originalmente A) foi movida para a letra C, reorganizando as demais sem alterar seus conteúdos. O campo correct_option foi atualizado para 'C'.",RESOLVIDO
526,2,7,Distratores devem ser plausíveis,APL,"Removida a expressão 'em qualquer oração' da alternativa E, tornando-a uma generalização menos absoluta e preservando sua plausibilidade como erro típico (confusão entre flexão de verbos plenos e modais).",RESOLVIDO
536,1,12,Evitar lacunas no meio do enunciado,FE,"Substituído o enunciado com lacuna por uma formulação por extenso: 'caracteriza-se, sobretudo, por qual traço central?'",RESOLVIDO
536,1,17,Aderência ao nível de Bloom declarado,AP,"Atualizado o campo taxonomy_level de 'Avaliar' para 'Compreender', refletindo o nível cognitivo efetivamente exigido pelo item.",RESOLVIDO
536,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionado o gabarito: o conteúdo da alternativa A foi movido para a alternativa D, o conteúdo da alternativa B (correta) foi mantido na letra B, e o campo correct_option foi atualizado para 'B'. (Reordenamento geral das alternativas para garantir que a alternativa correta não permaneça na letra A dominante.)",RESOLVIDO
536,2,16,Alternativas devem tratar do conteúdo do item,FE,"Revisado o item e confirmado que todas as alternativas já dialogam com o texto-base e o enunciado (todas tratam de características artísticas que poderiam ser associadas a movimentos, contrastando com a Arte Povera descrita). Nenhuma alteração foi necessária, pois as alternativas já estão conectadas ao conteúdo do item e o diagnóstico LLM também confirmou coerência de conteúdo.",NAO_RESOLVIDO
536,3,16,Alternativas devem tratar do conteúdo do item,FE,"Revisado o item e confirmado que todas as alternativas já dialogam com o texto-base e o enunciado (tratam da caracterização da Arte Povera em contraste com outras correntes artísticas). Nenhuma alteração textual foi necessária, pois as alternativas já cumprem o critério de tratar do mesmo conteúdo do item.",NAO_RESOLVIDO
540,1,6,Gabarito não deve se destacar por tamanho,FE,"Encurtei o texto da alternativa C, removendo trechos redundantes ('articuladas às experiências de vida dos estudantes' → 'conectadas às experiências dos estudantes'; removendo 'encaminhamentos que respeitem suas condições de permanência'), mantendo o núcleo da proposta pedagógica correta.",RESOLVIDO
540,1,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituí 'processo de ensino e aprendizagem' no enunciado por 'processo de ensino', eliminando a palavra 'aprendizagem' do enunciado e, assim, removendo a pista que favorecia a alternativa C. Também ajustei a redação da alternativa C para não depender dessa palavra específica.",NAO_RESOLVIDO
540,2,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituiu-se 'experiências dos estudantes' por 'vivências dos estudantes' e 'valorização dos saberes prévios' por 'valorização dos conhecimentos prévios' na alternativa C, eliminando a repetição literal das palavras do enunciado que configuravam a pista.",NAO_RESOLVIDO
540,3,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Removida a expressão comparativa 'a mais' do enunciado, restando 'qual ação pedagógica é coerente', eliminando a pista verbal que favorecia a alternativa C.",NAO_RESOLVIDO
540,3,7,Distratores devem ser plausíveis,APL,"Substituídos os termos absolutos por formulações mais moderadas nas alternativas A, D e E, preservando a plausibilidade e o mesmo domínio semântico, sem introduzir pistas que facilitem a eliminação imediata.",RESOLVIDO
567,1,11,Comando do enunciado deve ser explícito,FE,Reescrevi o final do enunciado como pergunta completa: 'Qual é o fator que completa corretamente a expressão acima?',NAO_RESOLVIDO
567,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustei o campo taxonomy_level de 'Avaliar' para 'Lembrar', sem alterar o enunciado ou as alternativas.",RESOLVIDO
